@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.582005406	4.533778032	4.485363737	4.257133992	4.616213973	4.528392989	4.489863182	4.513158744	4.535923955	4.590028368	4.587893895	4.468908214	4.263949692	4.669907047	4.523925013	4.531866064	4.534123401	4.571738455	-0.048759665
4.579823578	4.533645384	4.471609993	4.273855676	4.683952566	4.527179844	4.496441969	4.496441969	4.567439518	4.616849875	4.613670222	4.513251474	4.319598351	4.739207967	4.562488666	4.55913108	4.55463669	4.583495519	-0.068278841
4.559672842	4.527789163	4.497084997	4.319651253	4.610652279	4.528868494	4.502637482	4.492620704	4.5147455	4.561552793	4.533073322	4.477090687	4.320979607	4.643421379	4.536401112	4.519650302	4.503758934	4.533073322	-0.03376363
4.568540576	4.546515564	4.483036926	4.369482226	4.667239951	4.506488587	4.505384225	4.545454555	4.515279852	4.562723183	4.556373956	4.483734772	4.386710796	4.671558667	4.504074456	4.517407987	4.522911578	4.540322247	-0.0109194
4.569786266	4.555172227	4.531766903	4.465001289	4.679592841	4.537134602	4.539273641	4.541408113	4.565632573	4.589343466	4.594479584	4.531033362	4.422757392	4.676097343	4.563259566	4.563259566	4.586249085	4.587281609	-0.013358833
4.580980748	4.555032224	4.573782773	4.546584444	4.663542348	4.570681995	4.553980146	4.573782773	4.559229502	4.560056181	4.564162963	4.519105577	4.467417327	4.658914119	4.557996448	4.541364048	4.552828478	4.559026845	0.016817785
4.579886129	4.554962721	4.553910643	4.56125205	4.667239328	4.576804463	4.579886129	4.564381943	4.546514941	4.553748727	4.530121537	4.518621149	4.48765231	4.640252361	4.554763441	4.538403158	4.548659658	4.54251839	0.036341572
4.599472132	4.599472132	4.585287497	4.454667314	4.659978389	4.611472276	4.582221577	4.611472276	4.5436148	4.547656659	4.53554753	4.52534336	4.395176265	4.597544753	4.543636553	4.52534336	4.536562243	4.521232357	0.054829036
4.618274835	4.588212451	4.599340537	4.580040802	4.655100701	4.607356612	4.604358109	4.585155902	4.581065917	4.518347233	4.489272503	4.509414171	4.433847969	4.557111776	4.527201201	4.508416664	4.50140612	4.49434608	0.098939948
4.615221125	4.602266285	4.590157156	4.622127911	4.612246407	4.580978101	4.614230535	4.585068086	4.586087974	4.557002488	4.55500847	4.549002446	4.540937886	4.571832221	4.55500847	4.551008464	4.547997925	4.54194952	0.052260327
4.584070577	4.58100152	4.588148054	4.618210438	4.561342326	4.670145185	4.602289704	4.579976405	4.601286192	4.528831004	4.522727222	4.537917387	4.541929429	4.487417219	4.5548585	4.542929929	4.537917387	4.541929429	0.062364284
4.596215323	4.617184639	4.626038607	4.644476781	4.57479686	4.632871235	4.609248089	4.610243609	4.606255568	4.496275098	4.50130276	4.519195882	4.527046756	4.448794559	4.506305272	4.511282883	4.510289341	4.510289341	0.100948798
4.606432158	4.677753319	4.614392399	4.770099279	4.576003847	4.597400486	4.635961863	4.632074589	4.62719415	4.467334631	4.496922588	4.494977062	4.599363394	4.429594303	4.472327153	4.492051658	4.488137759	4.487156886	0.137097526
4.644781631	4.642856702	4.66571484	4.786214417	4.609552939	4.67508698	4.658153367	4.659101684	4.644781631	4.47046397	4.483103905	4.510737869	4.609970626	4.415145695	4.474370225	4.493675844	4.484069622	4.478261281	0.156858439
4.63678189	4.627044714	4.664495082	4.635812428	4.524073167	4.612258836	4.647384399	4.654073387	4.696950411	4.471897388	4.481634564	4.516859529	4.613104725	4.381857056	4.469938524	4.492237073	4.472875384	4.488394609	0.155147326
4.630306871	4.650587624	4.66764965	4.494682698	4.509103358	4.581321566	4.630306871	4.642910043	4.6825753	4.529289826	4.529289826	4.553202969	4.576557604	4.411264748	4.512695985	4.530257412	4.521515249	4.535081348	0.108791623
4.596281431	4.62414393	4.637789366	4.438086257	4.394601145	4.604321676	4.592236937	4.645503966	4.600309634	4.537457116	4.546452679	4.571023939	4.499600933	4.391804363	4.55635375	4.557338486	4.561267764	4.571023939	0.063857039
4.596289805	4.622187667	4.590216912	4.529528836	4.403214366	4.60533055	4.609322571	4.615280881	4.620219162	4.519631948	4.502416333	4.53457991	4.527631991	4.373979195	4.548332582	4.542461724	4.536556195	4.552227427	0.08169058
4.613550285	4.6428779	4.601574094	4.440707472	4.413210223	4.595531779	4.601574094	4.665736038	4.627343607	4.525224186	4.519295315	4.524238479	4.452706461	4.362994986	4.532097066	4.524238479	4.528175492	4.536977505	0.095246541
4.626223856	4.667476708	4.588295158	4.409426433	4.346670588	4.634028774	4.590327679	4.628180804	4.616381257	4.509703002	4.497856861	4.494873269	4.44378964	4.323645328	4.526248391	4.506754597	4.508721166	4.507738365	0.11456007
4.62325484	4.658955689	4.58928554	4.557274547	4.44641919	4.641746851	4.627176414	4.639816349	4.627176414	4.487540117	4.485571613	4.468680998	4.494399527	4.331420933	4.505084427	4.496350747	4.496350747	4.492444492	0.134731922
4.644438675	4.662543029	4.592132723	4.561266075	4.415267378	4.644438675	4.616157902	4.632833129	4.629910575	4.468131253	4.465191516	4.452351833	4.513093394	4.309403906	4.489429251	4.475928564	4.472037508	4.483665546	0.158848201
4.636897763	4.66177943	4.618315322	4.453412739	4.451081736	4.650372462	4.608394605	4.683285635	4.604398596	4.47883528	4.47883528	4.452114245	4.450106212	4.308936244	4.4807865	4.4807865	4.48855353	4.49721993	0.150280343
4.631112542	4.631112542	4.585242088	4.389773259	4.428707617	4.644665509	4.585242088	4.634032252	4.622301913	4.512274885	4.520148942	4.469887107	4.44059631	4.343692504	4.523085801	4.511286254	4.524062841	4.525038927	0.105098481
4.599352535	4.647471783	4.56766874	4.426243941	4.382227056	4.60736861	4.55196983	4.560373241	4.589241225	4.496948792	4.525965335	4.461821213	4.468110542	4.351893678	4.519038043	4.501001482	4.507049888	4.521022171	0.093308177
4.569663481	4.534868195	4.541285329	4.305536005	4.400723493	4.599272586	4.539150856	4.586107839	4.598266044	4.48201273	4.520208327	4.427262215	4.333141803	4.351988062	4.502297401	4.479961447	4.503300913	4.510297443	0.098985237
4.601265203	4.589143843	4.56445123	4.291931405	4.447449139	4.597241053	4.538064475	4.593200643	4.579955417	4.473649679	4.503592036	4.420595116	4.269821917	4.360037266	4.49271699	4.466532211	4.49072694	4.496685249	0.118538306
4.62503617	4.577862346	4.591134618	4.179055393	4.470558639	4.595183207	4.546544546	4.58094085	4.598208927	4.490297398	4.520856701	4.442107654	4.231230993	4.406828742	4.502237838	4.486285357	4.501248229	4.533399074	0.113935644
4.640752828	4.581092992	4.557245309	4.397130746	4.486602149	4.529583971	4.541380355	4.656078799	4.586202865	4.481064072	4.504780599	4.413855322	4.245341739	4.386753393	4.472023327	4.460861365	4.496937421	4.506731819	0.124321612
4.650170522	4.601189135	4.57370649	4.370739845	4.513081868	4.605197157	4.561245269	4.64441787	4.621070506	4.472924003	4.471930461	4.409378038	4.257693451	4.397669549	4.46294388	4.453875808	4.481821739	4.497447057	0.139248767
4.63766978	4.620091203	4.567500723	4.440327947	4.577831393	4.570611145	4.568538606	4.644423303	4.632817757	4.481512577	4.473552336	4.424412461	4.324052828	4.434850969	4.481512577	4.463512091	4.502111638	4.501140293	0.132649754
4.634810482	4.610239222	4.562344179	4.548681329	4.551850904	4.655944795	4.568587696	4.659739866	4.574792473	4.485952828	4.479946804	4.432661531	4.407073781	4.455555351	4.506694312	4.474914081	4.506694312	4.496871051	0.121296855
4.626032501	4.574790754	4.584026325	4.508739061	4.568585977	4.566509133	4.54867961	4.628966488	4.583004353	4.512503886	4.49320415	4.468280742	4.44917188	4.477699964	4.526490128	4.506449377	4.545163889	4.532424863	0.086728004
4.606544149	4.586361829	4.554251354	4.435941864	4.554251354	4.626327188	4.544732509	4.636073853	4.569917471	4.537341455	4.547514482	4.498774924	4.432889411	4.527063872	4.564574605	4.541423093	4.568546805	4.562582573	0.045957585
4.601302053	4.510999394	4.570718629	4.467196772	4.530586528	4.518662267	4.53488761	4.602305565	4.560312708	4.560658079	4.581192681	4.526899599	4.459208761	4.537572059	4.581192681	4.564798872	4.594317554	4.591303991	0.007988011
4.591025306	4.546435234	4.547495117	4.484085902	4.528243186	4.606123731	4.521742621	4.570532785	4.553830936	4.544976174	4.563495222	4.507954495	4.470628538	4.520802638	4.581677541	4.548086597	4.572627706	4.56654866	0.022446189
4.600166471	4.528297969	4.566438185	4.5293773	4.595128677	4.602174504	4.534756549	4.579861205	4.553885719	4.551186983	4.596718367	4.516428349	4.511054881	4.556349617	4.578753812	4.549114443	4.575728092	4.569649045	0.019400586
4.598454573	4.555237971	4.58527648	4.519921299	4.610466729	4.56777732	4.523183945	4.58016138	4.57501998	4.556669407	4.576047882	4.528469105	4.530585508	4.578066046	4.578066046	4.554607551	4.582090196	4.582090196	0.01938097
4.633519529	4.501529076	4.597551616	4.463874885	4.624648105	4.601612535	4.539974228	4.60059885	4.551757975	4.584285603	4.586328504	4.553130435	4.485492883	4.620434117	4.60151867	4.577102401	4.594458631	4.59849904	0.008166563
4.591313272	4.508901296	4.557271821	4.5467232	4.61238781	4.533916194	4.53068865	4.586229376	4.552011419	4.599991907	4.585558667	4.544217327	4.531145245	4.617242462	4.608146896	4.592801327	4.614219789	4.614219789	-0.017848338
4.641709539	4.554084315	4.54243781	4.585174902	4.608373118	4.562470108	4.516546396	4.570786165	4.559333671	4.643253624	4.640181425	4.576668019	4.658474618	4.656458488	4.665499233	4.623635029	4.644275596	4.655448897	-0.060121623
4.621064219	4.489780018	4.54118554	4.615141201	4.594129922	4.53154433	4.509780685	4.578846894	4.522895627	4.642959526	4.636716009	4.588604112	4.688583251	4.677621507	4.665524586	4.62727703	4.655330818	4.656354883	-0.07443264
4.586227999	4.491121672	4.544598679	4.598386203	4.623250736	4.542471018	4.506694845	4.570819373	4.51439142	4.638782838	4.64814328	4.599353116	4.692685056	4.684732728	4.677722183	4.635643118	4.658442033	4.64814328	-0.077323907
4.58920036	4.571772958	4.540257745	4.43691109	4.621203091	4.543454338	4.505509406	4.558238134	4.526286534	4.649864967	4.650901773	4.620389148	4.576714085	4.700431856	4.679504336	4.641531585	4.659157754	4.641531585	-0.081199209
4.564564249	4.452111092	4.525218397	4.355399698	4.586225745	4.554081972	4.492139306	4.570801275	4.504395727	4.697564673	4.698620082	4.670810804	4.549904675	4.741970523	4.758002931	4.693331863	4.711198865	4.688015529	-0.145592407
4.546602126	4.441595029	4.480861044	4.370833811	4.522995879	4.552944642	4.474042835	4.565510252	4.484252794	4.686419544	4.67994703	4.642456421	4.548269206	4.701361124	4.736744628	4.688567773	4.717126033	4.694984907	-0.153699115
4.532683755	4.405583253	4.499893932	4.400687282	4.602249939	4.540182451	4.481956231	4.549741738	4.506538475	4.655762844	4.665445545	4.607026732	4.546189262	4.702233718	4.689772498	4.665445545	4.686632778	4.6792682	-0.128469938
4.5499545	4.440592567	4.520998054	4.452316031	4.527505669	4.524257155	4.483299576	4.562559709	4.512254828	4.642585414	4.654318882	4.607647363	4.576042023	4.664867503	4.679451095	4.649002548	4.664867503	4.668010512	-0.107540668
4.568956989	4.447796888	4.539481171	4.419291395	4.555379757	4.518973167	4.506905001	4.545870969	4.540548977	4.673345557	4.661748168	4.628321876	4.598269531	4.688946497	4.687913973	4.663866813	4.67961517	4.682735297	-0.114816191
4.566461744	4.457861984	4.53370657	4.435599788	4.551801795	4.528321528	4.507589743	4.535852494	4.546513576	4.714390576	4.68568047	4.661661848	4.614141595	4.732053372	4.733082709	4.705969473	4.717530296	4.712291939	-0.156279611
4.548847417	4.452266589	4.549905059	4.42748656	4.518769962	4.575988958	4.515493061	4.539277966	4.549905059	4.70999414	4.704711508	4.680045378	4.615000033	4.692990543	4.731881413	4.70999414	4.711047326	4.715249013	-0.156922852
4.549399813	4.445916792	4.554671307	4.410113445	4.525869316	4.467946668	4.522617281	4.575483713	4.520443367	4.756558423	4.748074809	4.734133564	4.656697248	4.740592144	4.757613832	4.759721314	4.761824365	4.758668128	-0.206102085
4.526214132	4.385856774	4.563393135	4.435654555	4.514237941	4.516426126	4.486473803	4.508746439	4.479694116	4.771188318	4.739715291	4.769049279	4.689987532	4.772256123	4.793376233	4.783927343	4.77011937	4.775452716	-0.232070781
4.527315248	4.453290433	4.579958982	4.415326206	4.564454795	4.550820604	4.497691579	4.536997949	4.470601887	4.77488969	4.773821885	4.781272691	4.680965956	4.784448977	4.790771443	4.790771443	4.779149548	4.77488969	-0.234684897
4.534807925	4.394509358	4.563366185	4.494298828	4.606229889	4.496530972	4.520761232	4.506514416	4.485320092	4.751432516	4.743989632	4.777570962	4.692527813	4.793947991	4.766154128	4.782717654	4.749311625	4.749311625	-0.20383124
4.560908548	4.424536881	4.620733784	4.512745146	4.663129343	4.59783582	4.541920635	4.534437971	4.463296871	4.74961042	4.724399	4.774201823	4.707231197	4.830291289	4.756845593	4.780256332	4.736033188	4.713703711	-0.181413969
4.570442186	4.386668799	4.626851903	4.633684531	4.71222956	4.491780218	4.570442186	4.5356469	4.438833445	4.75969549	4.732582255	4.792086986	4.789094465	4.868752868	4.767892257	4.80101119	4.741003357	4.712293251	-0.182025601
4.556031892	4.404329194	4.627961624	4.593149555	4.715868657	4.58195351	4.565441267	4.543346733	4.497636926	4.76849332	4.71990932	4.801948036	4.807912269	4.901509116	4.795948018	4.814825877	4.752908589	4.744496342	-0.193730391
4.535917003	4.408034912	4.609259103	4.639668508	4.693277959	4.578923106	4.568603097	4.5931945	4.53377108	4.771703024	4.729278847	4.814392433	4.823307797	4.902895235	4.809404892	4.835072638	4.7768817	4.762313284	-0.20413781
4.507653421	4.478568597	4.598241635	4.739797143	4.641598179	4.559222311	4.573775583	4.530542703	4.502125491	4.748647074	4.729477158	4.80104735	4.908208047	4.862201774	4.799043342	4.825764377	4.757050485	4.746535141	-0.196781601
4.521841601	4.465961143	4.570631765	4.749323554	4.582977601	4.591124286	4.581954583	4.553929916	4.507610381	4.745730653	4.764658663	4.795430322	4.924152187	4.836009862	4.801472636	4.840847801	4.75838905	4.744668518	-0.200257448
4.50997018	4.476409984	4.588234206	4.822908178	4.590266727	4.501130344	4.591281441	4.530656819	4.496680948	4.764547154	4.779346579	4.819454782	5.025517805	4.848269493	4.814401715	4.87246032	4.77829671	4.760278204	-0.222106589
4.498850708	4.398298783	4.516491739	4.726655238	4.578978977	4.557182577	4.585120245	4.495508087	4.503290227	4.798590711	4.811356842	4.836410344	5.020448639	4.885691306	4.874837721	4.910886437	4.8102992	4.802864222	-0.261546599
