@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.663404133	4.661492087	4.556663062	3.904125313	4.741461181	4.588046391	4.568284957	4.554535401	4.56090485	4.732502635	4.629381046	4.589180086	3.954176299	4.80117525	4.569022629	4.606762957	4.532152093	4.589180086	-0.074845644
4.646051462	4.635366562	4.539079342	3.908452519	4.566652669	4.591447328	4.565606097	4.549774631	4.565606097	4.729451974	4.645729635	4.62854339	3.989178279	4.818420299	4.591011391	4.619838221	4.53669417	4.587631107	-0.0970194
4.642730403	4.561796466	4.535099739	3.892596291	4.848424242	4.577478962	4.562849652	4.556513833	4.556513833	4.706745283	4.628111201	4.590826181	3.905469802	4.800697689	4.57278736	4.591942875	4.536883098	4.585223925	-0.087614795
4.681496096	4.676812247	4.546628698	3.799651939	4.741350768	4.574056578	4.560436671	4.549832118	4.593634741	4.701200595	4.610466172	4.568096401	3.840183262	4.80795595	4.546218729	4.586155582	4.527416765	4.592844571	-0.084367638
4.611461619	4.696803268	4.534500578	3.802781123	4.775430948	4.571640125	4.55694941	4.540966118	4.569554619	4.682720208	4.608690646	4.572932646	3.836780582	4.855482115	4.561490874	4.578604811	4.516777543	4.592088161	-0.089440908
4.591114557	4.674210702	4.510477041	3.822839517	4.737810697	4.533416332	4.548421973	4.5568966	4.580868566	4.714955852	4.645371877	4.598851861	3.913801891	4.90380552	4.658587928	4.616123448	4.560977512	4.636463132	-0.138215259
4.539238555	4.603310051	4.479880473	3.847158041	4.70686714	4.564529682	4.539238555	4.528508838	4.569719107	4.712923941	4.672459153	4.597148535	3.938303949	4.902720172	4.620930868	4.63377401	4.580157835	4.647599115	-0.177963467
4.54428696	4.645383077	4.449508554	3.766832673	4.699652707	4.527119157	4.523867121	4.540022562	4.553815884	4.665280514	4.608895795	4.51277322	3.820902364	4.849062992	4.569860679	4.586607482	4.542964193	4.606572914	-0.151233439
4.57637469	4.583550528	4.452787808	3.690980313	4.729643147	4.547145052	4.536495324	4.542898761	4.54502416	4.683859936	4.60966862	4.518085442	3.750633536	4.875527355	4.580063142	4.586054772	4.553264949	4.629311077	-0.159211816
4.599152462	4.56850655	4.410371456	3.653252625	4.569543357	4.54542053	4.511958152	4.53474807	4.521788925	4.689190368	4.634352068	4.513463878	3.784043291	4.893154364	4.602276008	4.564311781	4.575135699	4.633224037	-0.149091831
4.602313943	4.59930038	4.428581274	3.68902772	4.649335338	4.545568448	4.51210607	4.551917675	4.543443048	4.65090284	4.609366814	4.487249623	3.754225777	4.853712573	4.569520906	4.528021175	4.543637108	4.595883464	-0.113863228
4.586044392	4.577856014	4.401886287	3.678886143	4.619130116	4.516395997	4.515302504	4.549714501	4.554985995	4.62364362	4.598764024	4.469136752	3.775989571	4.836477802	4.55625203	4.504657939	4.524908779	4.574372571	-0.084556212
4.589111023	4.584016768	4.43563762	3.84167076	4.637707595	4.541235074	4.527278863	4.565459534	4.538031655	4.615611799	4.603890833	4.453840346	3.907523038	4.803391596	4.522418022	4.501265647	4.528215139	4.55783006	-0.068000507
4.573815656	4.638741099	4.456806314	3.972313065	4.696060686	4.564484328	4.529504609	4.565525453	4.565525453	4.611630396	4.605274442	4.463970397	3.976931422	4.796237266	4.523370279	4.510601679	4.540523359	4.555155021	-0.060780259
4.566461943	4.594141824	4.452051591	3.941614393	4.573712104	4.550746585	4.541197441	4.554961555	4.564380776	4.581417752	4.584600779	4.452279308	3.961011282	4.722887795	4.507554988	4.484405807	4.51439652	4.530180388	-0.037027121
4.530805399	4.582260319	4.488995129	4.064244114	4.544716806	4.544716806	4.541523616	4.588382787	4.577129471	4.585374391	4.573690775	4.470227793	4.093377776	4.761162862	4.508582291	4.507441389	4.519920281	4.562949533	-0.034301632
