@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.632056853	4.581122229	4.636913589	4.591315998	4.449930019	4.631082669	4.625217549	4.616354862	4.627176414	4.487540117	4.485571613	4.468680998	4.494399527	4.331420933	4.505084427	4.496350747	4.496350747	4.492444492	0.134731922
4.638652738	4.645399752	4.638652738	4.649234848	4.481919746	4.680325435	4.645399752	4.62305788	4.654960054	4.468131253	4.465191516	4.452351833	4.513093394	4.309403906	4.489429251	4.475928564	4.472037508	4.483665546	0.158848201
4.642694881	4.655141188	4.626181636	4.582130469	4.464986943	4.645580886	4.638833872	4.635928301	4.667434487	4.47883528	4.47883528	4.452114245	4.450106212	4.308936244	4.4807865	4.4807865	4.48855353	4.49721993	0.150280343
4.617373366	4.591345871	4.59539446	4.523149553	4.465032642	4.57910082	4.608440305	4.634032252	4.645626585	4.512274885	4.520148942	4.469887107	4.44059631	4.343692504	4.523085801	4.511286254	4.524062841	4.525038927	0.105098481
4.568706623	4.668345406	4.572847415	4.537091766	4.471839214	4.610358148	4.58210198	4.626153146	4.615320938	4.496948792	4.525965335	4.461821213	4.468110542	4.351893678	4.519038043	4.501001482	4.507049888	4.521022171	0.093308177
4.560293293	4.661670992	4.541285329	4.395803434	4.503257933	4.579972851	4.557150283	4.612266273	4.624112413	4.48201273	4.520208327	4.427262215	4.333141803	4.351988062	4.502297401	4.479961447	4.503300913	4.510297443	0.098985237
4.580980532	4.689614373	4.555032008	4.305518571	4.56445123	4.566532396	4.56860924	4.624094979	4.617201795	4.473649679	4.503592036	4.420595116	4.269821917	4.360037266	4.49271699	4.466532211	4.49072694	4.496685249	0.118538306
4.58910416	4.653070872	4.558141935	4.265556175	4.550777357	4.558141935	4.577862346	4.626995034	4.649250428	4.490297398	4.520856701	4.442107654	4.231230993	4.406828742	4.502237838	4.486285357	4.501248229	4.533399074	0.113935644
4.581092992	4.646527628	4.553039204	4.30832645	4.542445885	4.574926477	4.560388319	4.623225603	4.642681469	4.481064072	4.504780599	4.413855322	4.245341739	4.386753393	4.472023327	4.460861365	4.496937421	4.506731819	0.124321612
4.603195154	4.594136209	4.55179638	4.338624047	4.603195154	4.611179228	4.566456328	4.640564301	4.653034486	4.472924003	4.471930461	4.409378038	4.257693451	4.397669549	4.46294388	4.453875808	4.481821739	4.497447057	0.139248767
4.611184662	4.64538438	4.553909296	4.389531054	4.594141643	4.622059707	4.570611145	4.635731795	4.634761392	4.481512577	4.473552336	4.424412461	4.324052828	4.434850969	4.481512577	4.463512091	4.502111638	4.501140293	0.132649754
4.599233608	4.566510852	4.56547081	4.509841495	4.64543347	4.61619162	4.570660235	4.628968207	4.626034219	4.485952828	4.479946804	4.432661531	4.407073781	4.455555351	4.506694312	4.474914081	4.506694312	4.496871051	0.121296855
4.581981335	4.628966488	4.557109586	4.53375396	4.568585977	4.621123311	4.570658517	4.634808764	4.62308988	4.512503886	4.49320415	4.468280742	4.44917188	4.477699964	4.526490128	4.506449377	4.545163889	4.532424863	0.086728004
4.554251354	4.665698571	4.554251354	4.453558291	4.605544648	4.61152672	4.563680444	4.612520262	4.629261175	4.537341455	4.547514482	4.498774924	4.432889411	4.527063872	4.564574605	4.541423093	4.568546805	4.562582573	0.045957585
4.527348532	4.628049561	4.524100019	4.446314342	4.588163915	4.622167191	4.542370274	4.616250014	4.611292146	4.560658079	4.581192681	4.526899599	4.459208761	4.537572059	4.581192681	4.564798872	4.594317554	4.591303991	0.007988011
4.529322517	4.619027135	4.530400684	4.451973051	4.553830936	4.591025306	4.545374226	4.606123731	4.612099844	4.544976174	4.563495222	4.507954495	4.470628538	4.520802638	4.581677541	4.548086597	4.572627706	4.56654866	0.022446189
4.53260832	4.612154627	4.521797404	4.511966631	4.590065375	4.606178513	4.541173683	4.595128677	4.610166555	4.551186983	4.596718367	4.516428349	4.511054881	4.556349617	4.578753812	4.549114443	4.575728092	4.569649045	0.019400586
4.548908836	4.658071638	4.527517646	4.547850075	4.559435249	4.613447357	4.552078411	4.637946378	4.610466729	4.556669407	4.576047882	4.528469105	4.530585508	4.578066046	4.578066046	4.554607551	4.582090196	4.582090196	0.01938097
4.55494777	4.629586387	4.543201773	4.467357187	4.632537693	4.587326578	4.56550753	4.62860068	4.627614	4.584285603	4.586328504	4.553130435	4.485492883	4.620434117	4.60151867	4.577102401	4.594458631	4.59849904	0.008166563
4.545662192	4.620300808	4.516580982	4.440537553	4.594351249	4.571855412	4.55095601	4.613380366	4.625214823	4.599991907	4.585558667	4.544217327	4.531145245	4.617242462	4.608146896	4.592801327	4.614219789	4.614219789	-0.017848338
4.549864899	4.631045356	4.51106693	4.572854418	4.601369588	4.610365151	4.539237807	4.610365151	4.627139101	4.643253624	4.640181425	4.576668019	4.658474618	4.656458488	4.665499233	4.623635029	4.644275596	4.655448897	-0.060121623
4.525064825	4.60519087	4.494259309	4.596150125	4.619093775	4.614150611	4.529389156	4.601182848	4.611172942	4.642959526	4.636716009	4.588604112	4.688583251	4.677621507	4.665524586	4.62727703	4.655330818	4.656354883	-0.07443264
4.520941662	4.605410818	4.501160797	4.61437056	4.592325579	4.638845594	4.526367611	4.582142191	4.59029718	4.638782838	4.64814328	4.599353116	4.692685056	4.684732728	4.677722183	4.635643118	4.658442033	4.64814328	-0.077323907
4.537050901	4.653167071	4.520860585	4.467216439	4.631971672	4.636828409	4.537050901	4.595279406	4.57280655	4.649864967	4.650901773	4.620389148	4.576714085	4.700431856	4.679504336	4.641531585	4.659157754	4.641531585	-0.081199209
4.515409054	4.663753519	4.505502534	4.331991607	4.617368393	4.667523552	4.525218397	4.591314815	4.553027676	4.697564673	4.698620082	4.670810804	4.549904675	4.741970523	4.758002931	4.693331863	4.711198865	4.688015529	-0.145592407
4.488757306	4.513175833	4.474042835	4.342626813	4.612266736	4.557150747	4.502150363	4.575862311	4.565510252	4.686419544	4.67994703	4.642456421	4.548269206	4.701361124	4.736744628	4.688567773	4.717126033	4.694984907	-0.153699115
4.485344151	4.550798262	4.45791386	4.375841283	4.637721638	4.559210509	4.499893932	4.58505174	4.583008839	4.655762844	4.665445545	4.607026732	4.546189262	4.702233718	4.689772498	4.665445545	4.686632778	4.6792682	-0.128469938
4.498994966	4.622324327	4.458126622	4.433491945	4.620355823	4.552066433	4.502326451	4.559423272	4.590353572	4.642585414	4.654318882	4.607647363	4.576042023	4.664867503	4.679451095	4.649002548	4.664867503	4.668010512	-0.107540668
4.523325731	4.571029529	4.480057751	4.448967163	4.684432154	4.569993796	4.513505685	4.561669086	4.584397337	4.673345557	4.661748168	4.628321876	4.598269531	4.688946497	4.687913973	4.663866813	4.67961517	4.682735297	-0.114816191
4.523992517	4.611184644	4.487544529	4.418872994	4.649219457	4.5991845	4.510891893	4.577831375	4.570611127	4.714390576	4.68568047	4.661661848	4.614141595	4.732053372	4.733082709	4.705969473	4.717530296	4.712291939	-0.156279611
4.50780494	4.629134295	4.48098769	4.416675644	4.571860985	4.582149142	4.51330248	4.560420403	4.579073793	4.70999414	4.704711508	4.680045378	4.615000033	4.692990543	4.731881413	4.70999414	4.711047326	4.715249013	-0.156922852
4.521530914	4.684647491	4.485002227	4.408897639	4.560960636	4.539840527	4.509502339	4.555722279	4.590813599	4.756558423	4.748074809	4.734133564	4.656697248	4.740592144	4.757613832	4.759721314	4.761824365	4.758668128	-0.206102085
4.485347043	4.669170665	4.479694116	4.423735463	4.58301173	4.556067095	4.508746439	4.555016123	4.58301173	4.771188318	4.739715291	4.769049279	4.689987532	4.772256123	4.793376233	4.783927343	4.77011937	4.775452716	-0.232070781
4.507663961	4.548706438	4.479713567	4.399481877	4.567574923	4.546587794	4.525150745	4.55293031	4.569649612	4.77488969	4.773821885	4.781272691	4.680965956	4.784448977	4.790771443	4.790771443	4.779149548	4.77488969	-0.234684897
4.519672501	4.611212461	4.509820204	4.450913028	4.633817846	4.564408394	4.566489561	4.563366185	4.573739722	4.751432516	4.743989632	4.777570962	4.692527813	4.793947991	4.766154128	4.782717654	4.749311625	4.749311625	-0.20383124
4.551459659	4.564038441	4.536581595	4.496161018	4.676250431	4.574401228	4.604860435	4.557768828	4.552513955	4.74961042	4.724399	4.774201823	4.707231197	4.830291289	4.756845593	4.780256332	4.736033188	4.713703711	-0.181413969
