@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.582004813	4.472884252	4.535923362	4.439218856	4.57584463	4.567571573	4.559229502	4.553980146	4.54126811	4.560056181	4.564162963	4.519105577	4.467417327	4.658914119	4.557996448	4.541364048	4.552828478	4.559026845	0.016817785
4.595153602	4.547574825	4.556013693	4.556013693	4.571647154	4.525077893	4.575775127	4.56750207	4.563339733	4.553748727	4.530121537	4.518621149	4.48765231	4.640252361	4.554763441	4.538403158	4.548659658	4.54251839	0.036341572
4.605490204	4.524280148	4.568826219	4.451172843	4.587326233	4.544678064	4.595439868	4.611472276	4.563626	4.547656659	4.53554753	4.52534336	4.395176265	4.597544753	4.543636553	4.52534336	4.536562243	4.521232357	0.054829036
4.626141149	4.506642637	4.607356612	4.492189911	4.639760036	4.547729497	4.600346068	4.635887815	4.61728718	4.518347233	4.489272503	4.509414171	4.433847969	4.557111776	4.527201201	4.508416664	4.50140612	4.49434608	0.098939948
4.564448799	4.448616984	4.612246407	4.520801637	4.648330283	4.62898732	4.605270794	4.599252721	4.599252721	4.557002488	4.55500847	4.549002446	4.540937886	4.571832221	4.55500847	4.551008464	4.547997925	4.54194952	0.052260327
4.572771021	4.510983534	4.605294213	4.62901074	4.642589998	4.526251006	4.606293713	4.593221632	4.607292216	4.528831004	4.522727222	4.537917387	4.541929429	4.487417219	4.5548585	4.542929929	4.537917387	4.541929429	0.062364284
4.603254065	4.571699284	4.624077822	4.549743358	4.689597216	4.661636401	4.60725407	4.627017559	4.613224237	4.496275098	4.50130276	4.519195882	4.527046756	4.448794559	4.506305272	4.511282883	4.510289341	4.510289341	0.100948798
4.62719415	4.713389799	4.631100405	4.716079178	4.553086178	4.614392399	4.62719415	4.633047825	4.661812991	4.467334631	4.496922588	4.494977062	4.599363394	4.429594303	4.472327153	4.492051658	4.488137759	4.487156886	0.137097526
4.636090122	4.778673535	4.652444503	4.747928159	4.625363545	4.671348658	4.642856702	4.613529087	4.654351082	4.47046397	4.483103905	4.510737869	4.609970626	4.415145695	4.474370225	4.493675844	4.484069622	4.478261281	0.156858439
4.610270764	4.732796543	4.689624371	4.750248993	4.557142847	4.645465012	4.645465012	4.598258608	4.627044714	4.471897388	4.481634564	4.516859529	4.613104725	4.381857056	4.469938524	4.492237073	4.472875384	4.488394609	0.155147326
4.658206709	4.687194246	4.661048966	4.807738443	4.701833116	4.681648945	4.652497845	4.635173061	4.683500797	4.529289826	4.529289826	4.553202969	4.576557604	4.411264748	4.512695985	4.530257412	4.521515249	4.535081348	0.108791623
4.618238401	4.509911991	4.609314197	4.53059863	4.524112121	4.707878764	4.623162094	4.591223252	4.632937343	4.537457116	4.546452679	4.571023939	4.499600933	4.391804363	4.55635375	4.557338486	4.561267764	4.571023939	0.063857039
4.619233455	4.468364695	4.625133177	4.507717721	4.332208629	4.622187667	4.630023162	4.591231625	4.667365941	4.519631948	4.502416333	4.53457991	4.527631991	4.373979195	4.548332582	4.542461724	4.536556195	4.552227427	0.08169058
4.65627523	4.497996905	4.621455464	4.515657408	4.464018551	4.652465701	4.628321602	4.596541371	4.643840827	4.525224186	4.519295315	4.524238479	4.452706461	4.362994986	4.532097066	4.524238479	4.528175492	4.536977505	0.095246541
4.683327856	4.510031132	4.616381257	4.571884534	4.454618428	4.631109064	4.638876093	4.589311935	4.650414683	4.509703002	4.497856861	4.494873269	4.44378964	4.323645328	4.526248391	4.506754597	4.508721166	4.507738365	0.11456007
4.658007372	4.543539518	4.609406943	4.616354862	4.46038915	4.634002379	4.641746851	4.605414922	4.650388288	4.487540117	4.485571613	4.468680998	4.494399527	4.331420933	4.505084427	4.496350747	4.496350747	4.492444492	0.134731922
4.666313062	4.556027718	4.638652738	4.66348687	4.532647269	4.681252648	4.654008126	4.574758755	4.655911076	4.468131253	4.465191516	4.452351833	4.513093394	4.309403906	4.489429251	4.475928564	4.472037508	4.483665546	0.158848201
4.655141188	4.484360768	4.604398596	4.571842313	4.436980445	4.626181636	4.649415982	4.614358838	4.689740245	4.47883528	4.47883528	4.452114245	4.450106212	4.308936244	4.4807865	4.4807865	4.48855353	4.49721993	0.150280343
4.614404537	4.455784021	4.600432254	4.520975639	4.434656475	4.683331334	4.635974001	4.618361021	4.651373728	4.512274885	4.520148942	4.469887107	4.44059631	4.343692504	4.523085801	4.511286254	4.524062841	4.525038927	0.105098481
4.620259219	4.641702536	4.579026632	4.505550272	4.480940528	4.598345992	4.597338435	4.616310547	4.622227724	4.496948792	4.525965335	4.461821213	4.468110542	4.351893678	4.519038043	4.501001482	4.507049888	4.521022171	0.093308177
