@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.618602998	4.534673016	4.545166292	4.149568831	4.667808761	4.535727313	4.580041621	4.572960155	4.545166292	4.706745283	4.628111201	4.590826181	3.905469802	4.800697689	4.57278736	4.591942875	4.536883098	4.585223925	-0.113683948
4.555848055	4.55989255	4.53434185	4.186207673	4.84276996	4.514477109	4.551787135	4.546687685	4.543615486	4.701200595	4.610466172	4.568096401	3.840183262	4.80795595	4.546218729	4.586155582	4.527416765	4.592844571	-0.129271792
4.557641634	4.503120795	4.542217163	4.085186021	4.813706665	4.520215228	4.544287557	4.564759101	4.543252896	4.682720208	4.608690646	4.572932646	3.836780582	4.855482115	4.561490874	4.578604811	4.516777543	4.592088161	-0.124058686
4.582589829	4.567244259	4.548513223	4.039087179	4.782521904	4.535828063	4.531563664	4.54746225	4.597703467	4.714955852	4.645371877	4.598851861	3.913801891	4.90380552	4.658587928	4.616123448	4.560977512	4.636463132	-0.150809169
4.583061747	4.553361663	4.529162692	4.147376669	4.782722851	4.532352487	4.545010884	4.561643284	4.565758516	4.712923941	4.672459153	4.597148535	3.938303949	4.902720172	4.620930868	4.63377401	4.580157835	4.647599115	-0.190171527
4.549388148	4.554482403	4.539121117	4.156610345	4.777625954	4.52978979	4.526659897	4.541182974	4.544267809	4.665280514	4.608895795	4.51277322	3.820902364	4.849062992	4.569860679	4.586607482	4.542964193	4.606572914	-0.186784019
4.559888409	4.555843914	4.482281347	4.097324243	4.790471423	4.503857157	4.523931787	4.518687937	4.524977266	4.683859936	4.60966862	4.518085442	3.750633536	4.875527355	4.580063142	4.586054772	4.553264949	4.629311077	-0.195056827
4.569395205	4.541449275	4.516857872	4.099391576	4.685426927	4.486313106	4.475560314	4.512699861	4.531276247	4.689190368	4.634352068	4.513463878	3.784043291	4.893154364	4.602276008	4.564311781	4.575135699	4.633224037	-0.200740509
4.556959815	4.535948537	4.489380371	4.301108946	4.673642135	4.464714241	4.477659406	4.509307617	4.520665509	4.65090284	4.609366814	4.487249623	3.754225777	4.853712573	4.569520906	4.528021175	4.543637108	4.595883464	-0.172172196
4.548601237	4.517078545	4.467306494	4.241716957	4.720188038	4.469475693	4.458582339	4.51189987	4.543583665	4.62364362	4.598764024	4.469136752	3.775989571	4.836477802	4.55625203	4.504657939	4.524908779	4.574372571	-0.140181685
4.547224348	4.53704096	4.471478373	4.330896423	4.64096749	4.474751699	4.478014344	4.552277415	4.496304257	4.615611799	4.603890833	4.453840346	3.907523038	4.803391596	4.522418022	4.501265647	4.528215139	4.55783006	-0.112931324
4.53403102	4.539135676	4.449714436	4.294635337	4.671520791	4.464087265	4.47065184	4.556299147	4.489020806	4.611630396	4.605274442	4.463970397	3.976931422	4.796237266	4.523370279	4.510601679	4.540523359	4.555155021	-0.108786935
4.543964931	4.541940639	4.460715199	4.131905835	4.647605059	4.481379338	4.478144834	4.524566671	4.500569692	4.581417752	4.584600779	4.452279308	3.961011282	4.722887795	4.507554988	4.484405807	4.51439652	4.530180388	-0.087204014
4.554910666	4.560910684	4.471267369	4.45809484	4.763302005	4.493909846	4.479953634	4.537712468	4.524358392	4.585374391	4.573690775	4.470227793	4.093377776	4.761162862	4.508582291	4.507441389	4.519920281	4.562949533	-0.081915402
4.535441853	4.550724881	4.508385052	4.393367177	4.763910013	4.494577079	4.46967054	4.547686904	4.551735493	4.604023922	4.610373149	4.501254997	4.206489069	4.752700135	4.522210362	4.531384738	4.556188715	4.580392317	-0.101988098
4.560412338	4.600712632	4.495138006	4.311101919	4.644996834	4.530893655	4.506846496	4.538099039	4.585178339	4.590028368	4.587893895	4.468908214	4.263949692	4.669907047	4.523925013	4.531866064	4.534123401	4.571738455	-0.090616851
4.530944671	4.567683497	4.538194832	4.126518524	4.773442337	4.535094055	4.503545697	4.525733612	4.56668099	4.616849875	4.613670222	4.513251474	4.319598351	4.739207967	4.562488666	4.55913108	4.55463669	4.583495519	-0.103734727
4.566393417	4.578345751	4.523398054	4.267290327	4.676352561	4.550231449	4.492593706	4.535872228	4.547171783	4.561552793	4.533073322	4.477090687	4.320979607	4.643421379	4.536401112	4.519650302	4.503758934	4.533073322	-0.070038418
4.560504463	4.569563407	4.514995059	4.188839789	4.671410745	4.57156541	4.511815406	4.50862561	4.555436028	4.562723183	4.556373956	4.483734772	4.386710796	4.671558667	4.504074456	4.517407987	4.522911578	4.540322247	-0.04455855
4.564259204	4.552039093	4.552039093	4.360660249	4.614590497	4.54998781	4.541740341	4.581319327	4.563246546	4.589343466	4.594479584	4.531033362	4.422757392	4.676097343	4.563259566	4.563259566	4.586249085	4.587281609	-0.042440491
4.579444546	4.616813693	4.574421934	4.402319883	4.651905012	4.563282578	4.543744682	4.572405804	4.584442058	4.560056181	4.564162963	4.519105577	4.467417327	4.658914119	4.557996448	4.541364048	4.552828478	4.559026845	-0.007009106
4.590625262	4.59261136	4.570544266	4.459079967	4.603464944	4.579630648	4.553152523	4.589630732	4.594593521	4.553748727	4.530121537	4.518621149	4.48765231	4.640252361	4.554763441	4.538403158	4.548659658	4.54251839	0.015780825
4.578808551	4.594808892	4.578808551	4.52921161	4.641328908	4.581828181	4.556381515	4.58082265	4.558441248	4.547656659	4.53554753	4.52534336	4.395176265	4.597544753	4.543636553	4.52534336	4.536562243	4.521232357	0.036179555
4.588193763	4.559678593	4.611023539	4.671936753	4.632383574	4.594199787	4.598183856	4.607090397	4.539855304	4.518347233	4.489272503	4.509414171	4.433847969	4.557111776	4.527201201	4.508416664	4.50140612	4.49434608	0.085783123
4.582898546	4.569666801	4.572735857	4.717945473	4.579860569	4.601927663	4.593959494	4.598947035	4.576813335	4.557002488	4.55500847	4.549002446	4.540937886	4.571832221	4.55500847	4.551008464	4.547997925	4.54194952	0.040949026
4.598038178	4.607939249	4.584009891	4.705486065	4.547006698	4.602010377	4.603990576	4.595048639	4.580978055	4.528831004	4.522727222	4.537917387	4.541929429	4.487417219	4.5548585	4.542929929	4.537917387	4.541929429	0.050120707
4.604413611	4.589450738	4.569145472	4.418918708	4.537892929	4.611320397	4.614265907	4.572217671	4.620131027	4.496275098	4.50130276	4.519195882	4.527046756	4.448794559	4.506305272	4.511282883	4.510289341	4.510289341	0.090156011
4.588855802	4.569457542	4.595908728	4.643933635	4.606892363	4.597914747	4.612832975	4.615790099	4.627531917	4.467334631	4.496922588	4.494977062	4.599363394	4.429594303	4.472327153	4.492051658	4.488137759	4.487156886	0.131581618
4.603703797	4.60569583	4.619530042	4.695108963	4.518413045	4.598706285	4.63026709	4.577439661	4.620510915	4.47046397	4.483103905	4.510737869	4.609970626	4.415145695	4.474370225	4.493675844	4.484069622	4.478261281	0.15200581
4.623596511	4.621633802	4.630435815	4.753936542	4.559841996	4.618682496	4.633352686	4.621633802	4.611762053	4.471897388	4.481634564	4.516859529	4.613104725	4.381857056	4.469938524	4.492237073	4.472875384	4.488394609	0.153657987
4.613383329	4.629147203	4.654245045	4.705347663	4.58006374	4.614375885	4.622281065	4.600389643	4.619323941	4.529289826	4.529289826	4.553202969	4.576557604	4.411264748	4.512695985	4.530257412	4.521515249	4.535081348	0.10958508
4.618238401	4.604321676	4.688743784	4.706072079	4.586139357	4.603320173	4.65601529	4.623162094	4.647423352	4.537457116	4.546452679	4.571023939	4.499600933	4.391804363	4.55635375	4.557338486	4.561267764	4.571023939	0.063857039
4.598305935	4.584106913	4.650303915	4.688752158	4.557190174	4.625133177	4.641662479	4.641662479	4.640697694	4.519631948	4.502416333	4.53457991	4.527631991	4.373979195	4.548332582	4.542461724	4.536556195	4.552227427	0.08169058
4.61948502	4.597549944	4.639983542	4.649599001	4.522200506	4.602577606	4.635140917	4.575122908	4.640949259	4.525224186	4.519295315	4.524238479	4.452706461	4.362994986	4.532097066	4.524238479	4.528175492	4.536977505	0.095246541
4.63500012	4.592356078	4.672164949	4.735592002	4.57807012	4.615391648	4.642737102	4.598416702	4.62032993	4.509703002	4.497856861	4.494873269	4.44378964	4.323645328	4.526248391	4.506754597	4.508721166	4.507738365	0.11456007
